date,experiment,round,assay,condition,control,plate,row,col,strain,set,trait,phenotype
20140630,RIAILs,2,a,zinc,1percwater,18,H,3,QX264,2,norm.n,-17.11840748482949
20140707,RIAILs,2,c,zinc,1percwater,18,H,3,QX5,1,norm.n,-12.132027744509031
20140708,RIAILs,2,d,zinc,1percwater,18,H,3,QX106,1,norm.n,0.21601466761323684
20140714,RIAILs,2,e,zinc,1percwater,18,H,3,QX61,1,norm.n,13.173673715097104
20140715,RIAILs,2,f,zinc,1percwater,18,H,3,N2,NA,norm.n,25.82819850678762
20140721,RIAILs,2,g,zinc,1percwater,18,H,3,QX64,1,norm.n,24.03445856044388
20140630,RIAILs,2,a,zinc,1percwater,18,H,5,QX353,2,median.EXT,-21.82706432506913
20140701,RIAILs,2,b,zinc,1percwater,18,H,5,QX111,1,median.EXT,-8.279105643505153
20140708,RIAILs,2,d,zinc,1percwater,18,H,5,QX572,2,median.EXT,49.63530231954879
20140714,RIAILs,2,e,zinc,1percwater,18,H,5,QX159,1,median.EXT,13.755994175503558
20140715,RIAILs,2,f,zinc,1percwater,18,H,5,QX391,2,median.EXT,90.47590668436848
20140722,RIAILs,2,h,zinc,1percwater,18,H,5,QX379,2,median.EXT,47.73145090203752
20140728,RIAILs,2,i,zinc,1percwater,18,H,5,QX583,2,median.EXT,-73.37258610329872
20140729,RIAILs,2,j,zinc,1percwater,18,H,5,QX501,2,median.EXT,-47.32224273036454
20140630,RIAILs,2,a,zinc,1percwater,18,H,5,QX353,2,median.norm.EXT,0.028819912267912733
20140701,RIAILs,2,b,zinc,1percwater,18,H,5,QX111,1,median.norm.EXT,0.0639605010220415
20140708,RIAILs,2,d,zinc,1percwater,18,H,5,QX572,2,median.norm.EXT,0.04555863027687233
20140714,RIAILs,2,e,zinc,1percwater,18,H,5,QX159,1,median.norm.EXT,0.0834072015675401
20140715,RIAILs,2,f,zinc,1percwater,18,H,5,QX391,2,median.norm.EXT,0.19338146528149064
20140722,RIAILs,2,h,zinc,1percwater,18,H,5,QX379,2,median.norm.EXT,0.18160255205259226
20140728,RIAILs,2,i,zinc,1percwater,18,H,5,QX583,2,median.norm.EXT,-0.15612069076896667
20140729,RIAILs,2,j,zinc,1percwater,18,H,5,QX501,2,median.norm.EXT,-0.19246373810647305
20140630,RIAILs,2,a,zinc,1percwater,18,H,5,QX353,2,median.TOF,-10.966739204322858
20140701,RIAILs,2,b,zinc,1percwater,18,H,5,QX111,1,median.TOF,-9.53673883390044
20140708,RIAILs,2,d,zinc,1percwater,18,H,5,QX572,2,median.TOF,23.98808442808221
20140714,RIAILs,2,e,zinc,1percwater,18,H,5,QX159,1,median.TOF,-8.380859308812022
20140715,RIAILs,2,f,zinc,1percwater,18,H,5,QX391,2,median.TOF,34.37113119236049
20140722,RIAILs,2,h,zinc,1percwater,18,H,5,QX379,2,median.TOF,18.10884700863766
20140728,RIAILs,2,i,zinc,1percwater,18,H,5,QX583,2,median.TOF,-28.2023280763624
20140729,RIAILs,2,j,zinc,1percwater,18,H,5,QX501,2,median.TOF,-11.19366126284547
20140630,RIAILs,2,a,zinc,1percwater,18,H,5,QX353,2,norm.n,9.97205820146739
20140701,RIAILs,2,b,zinc,1percwater,18,H,5,QX111,1,norm.n,-3.2785863400569877
20140708,RIAILs,2,d,zinc,1percwater,18,H,5,QX572,2,norm.n,1.4588823146495182
20140714,RIAILs,2,e,zinc,1percwater,18,H,5,QX159,1,norm.n,12.946290136671369
20140715,RIAILs,2,f,zinc,1percwater,18,H,5,QX391,2,norm.n,23.016871913686984
20140722,RIAILs,2,h,zinc,1percwater,18,H,5,QX379,2,norm.n,1.4489393430371713
20140728,RIAILs,2,i,zinc,1percwater,18,H,5,QX583,2,norm.n,-23.381107606352877
20140729,RIAILs,2,j,zinc,1percwater,18,H,5,QX501,2,norm.n,52.33818558261788
20140701,RIAILs,2,b,zinc,1percwater,18,H,7,QX182,1,median.EXT,27.37269191124037
20140707,RIAILs,2,c,zinc,1percwater,18,H,7,QX120,1,median.EXT,29.408259945744543
20140708,RIAILs,2,d,zinc,1percwater,18,H,7,QX6,1,median.EXT,19.698361048880958
20140722,RIAILs,2,h,zinc,1percwater,18,H,7,QX424,2,median.EXT,40.362989887586195
20140728,RIAILs,2,i,zinc,1percwater,18,H,7,N2,NA,median.EXT,44.90038322934031
20140729,RIAILs,2,j,zinc,1percwater,18,H,7,QX389,2,median.EXT,-55.97090177996734
20140701,RIAILs,2,b,zinc,1percwater,18,H,7,QX182,1,median.norm.EXT,0.13591514572080857
20140707,RIAILs,2,c,zinc,1percwater,18,H,7,QX120,1,median.norm.EXT,0.11344280274356523
20140708,RIAILs,2,d,zinc,1percwater,18,H,7,QX6,1,median.norm.EXT,0.0018478476624280453
20140722,RIAILs,2,h,zinc,1percwater,18,H,7,QX424,2,median.norm.EXT,0.030116828042633652
20140728,RIAILs,2,i,zinc,1percwater,18,H,7,N2,NA,median.norm.EXT,0.12755379346283016
20140729,RIAILs,2,j,zinc,1percwater,18,H,7,QX389,2,median.norm.EXT,-0.1353668229817275
20140701,RIAILs,2,b,zinc,1percwater,18,H,7,QX182,1,median.TOF,6.378782548125153
20140707,RIAILs,2,c,zinc,1percwater,18,H,7,QX120,1,median.TOF,15.0947607639374
20140708,RIAILs,2,d,zinc,1percwater,18,H,7,QX6,1,median.TOF,8.29135509030281
20140722,RIAILs,2,h,zinc,1percwater,18,H,7,QX424,2,median.TOF,18.974146144871664
20140728,RIAILs,2,i,zinc,1percwater,18,H,7,N2,NA,median.TOF,21.432372787403597
20140729,RIAILs,2,j,zinc,1percwater,18,H,7,QX389,2,median.TOF,-22.40751878671628
20140701,RIAILs,2,b,zinc,1percwater,18,H,7,QX182,1,norm.n,38.08474737620929
20140707,RIAILs,2,c,zinc,1percwater,18,H,7,QX120,1,norm.n,10.239048006062525
20140708,RIAILs,2,d,zinc,1percwater,18,H,7,QX6,1,norm.n,-1.3369602098405613
20140722,RIAILs,2,h,zinc,1percwater,18,H,7,QX424,2,norm.n,-13.515253748300937
20140728,RIAILs,2,i,zinc,1percwater,18,H,7,N2,NA,norm.n,20.483910010094743
20140729,RIAILs,2,j,zinc,1percwater,18,H,7,QX389,2,norm.n,39.688938493138096
20140630,RIAILs,2,a,zinc,1percwater,18,H,9,QX320,2,median.EXT,-36.065793529599894
20140701,RIAILs,2,b,zinc,1percwater,18,H,9,N2,NA,median.EXT,64.56006092360876
20140707,RIAILs,2,c,zinc,1percwater,18,H,9,QX138,1,median.EXT,48.56861753251714
20140708,RIAILs,2,d,zinc,1percwater,18,H,9,QX287,2,median.EXT,-215.31695183954506
20140715,RIAILs,2,f,zinc,1percwater,18,H,9,QX302,2,median.EXT,-57.322742744351714
20140721,RIAILs,2,g,zinc,1percwater,18,H,9,QX73,1,median.EXT,45.480907074249814
20140630,RIAILs,2,a,zinc,1percwater,18,H,9,QX320,2,median.norm.EXT,-0.024725193508769276
20140701,RIAILs,2,b,zinc,1percwater,18,H,9,N2,NA,median.norm.EXT,0.1910300969636784
20140707,RIAILs,2,c,zinc,1percwater,18,H,9,QX138,1,median.norm.EXT,0.17784802391165697
20140708,RIAILs,2,d,zinc,1percwater,18,H,9,QX287,2,median.norm.EXT,-0.6446371160640242
20140715,RIAILs,2,f,zinc,1percwater,18,H,9,QX302,2,median.norm.EXT,-0.15530421071996722
20140721,RIAILs,2,g,zinc,1percwater,18,H,9,QX73,1,median.norm.EXT,0.1495617763745357
20140630,RIAILs,2,a,zinc,1percwater,18,H,9,QX320,2,median.TOF,-13.489189348283858
20140701,RIAILs,2,b,zinc,1percwater,18,H,9,N2,NA,median.TOF,14.221244102903945
20140707,RIAILs,2,c,zinc,1percwater,18,H,9,QX138,1,median.TOF,20.184561339781396
20140708,RIAILs,2,d,zinc,1percwater,18,H,9,QX287,2,median.TOF,-93.51762496728158
20140715,RIAILs,2,f,zinc,1percwater,18,H,9,QX302,2,median.TOF,-13.730088174211112
20140721,RIAILs,2,g,zinc,1percwater,18,H,9,QX73,1,median.TOF,25.054316752118037
20140630,RIAILs,2,a,zinc,1percwater,18,H,9,QX320,2,norm.n,21.233313179978808
20140701,RIAILs,2,b,zinc,1percwater,18,H,9,N2,NA,norm.n,21.111341279487817
20140707,RIAILs,2,c,zinc,1percwater,18,H,9,QX138,1,norm.n,33.41804387008029
20140708,RIAILs,2,d,zinc,1percwater,18,H,9,QX287,2,norm.n,-61.44774873618896
20140715,RIAILs,2,f,zinc,1percwater,18,H,9,QX302,2,norm.n,-7.294203071018694
20140721,RIAILs,2,g,zinc,1percwater,18,H,9,QX73,1,norm.n,-5.687370100647866
20140630,RIAILs,2,a,zinc,1percwater,18,H,11,QX59,1,median.EXT,-12.628852258932064
20140701,RIAILs,2,b,zinc,1percwater,18,H,11,QX530,2,median.EXT,101.24609860646254
20140707,RIAILs,2,c,zinc,1percwater,18,H,11,QX70,1,median.EXT,-29.417876754684972
20140708,RIAILs,2,d,zinc,1percwater,18,H,11,QX258,2,median.EXT,-69.12777565154856
20140714,RIAILs,2,e,zinc,1percwater,18,H,11,QX398,2,median.EXT,-30.72821708995692
20140715,RIAILs,2,f,zinc,1percwater,18,H,11,QX203,1,median.EXT,3.8669092897582913
20140721,RIAILs,2,g,zinc,1percwater,18,H,11,QX545,2,median.EXT,23.316935136221005
20140722,RIAILs,2,h,zinc,1percwater,18,H,11,QX395,2,median.EXT,-55.964953988471436
20140728,RIAILs,2,i,zinc,1percwater,18,H,11,QX419,2,median.EXT,2.4769476714703753
20140729,RIAILs,2,j,zinc,1percwater,18,H,11,QX443,2,median.EXT,47.44035939461929
20140630,RIAILs,2,a,zinc,1percwater,18,H,11,QX59,1,median.norm.EXT,0.005633019931318459
20140701,RIAILs,2,b,zinc,1percwater,18,H,11,QX530,2,median.norm.EXT,0.09676621820159734
20140707,RIAILs,2,c,zinc,1percwater,18,H,11,QX70,1,median.norm.EXT,-0.11542133310683445
20140708,RIAILs,2,d,zinc,1percwater,18,H,11,QX258,2,median.norm.EXT,-0.044192055792571995
20140714,RIAILs,2,e,zinc,1percwater,18,H,11,QX398,2,median.norm.EXT,-0.07005679496378747
20140715,RIAILs,2,f,zinc,1percwater,18,H,11,QX203,1,median.norm.EXT,0.05783046343182109
20140721,RIAILs,2,g,zinc,1percwater,18,H,11,QX545,2,median.norm.EXT,0.04634918008994729
20140722,RIAILs,2,h,zinc,1percwater,18,H,11,QX395,2,median.norm.EXT,-0.15951301893196104
20140728,RIAILs,2,i,zinc,1percwater,18,H,11,QX419,2,median.norm.EXT,0.09210472168854472
20140729,RIAILs,2,j,zinc,1percwater,18,H,11,QX443,2,median.norm.EXT,0.1261950530301124
20140630,RIAILs,2,a,zinc,1percwater,18,H,11,QX59,1,median.TOF,-5.8206195498292566
20140701,RIAILs,2,b,zinc,1percwater,18,H,11,QX530,2,median.TOF,56.30533528338414
20140707,RIAILs,2,c,zinc,1percwater,18,H,11,QX70,1,median.TOF,-14.871757738868208
20140708,RIAILs,2,d,zinc,1percwater,18,H,11,QX258,2,median.TOF,-27.1751634125028
20140714,RIAILs,2,e,zinc,1percwater,18,H,11,QX398,2,median.TOF,-9.896825182420788
20140715,RIAILs,2,f,zinc,1percwater,18,H,11,QX203,1,median.TOF,-6.887239181938106
20140721,RIAILs,2,g,zinc,1percwater,18,H,11,QX545,2,median.TOF,14.402100264766418
20140722,RIAILs,2,h,zinc,1percwater,18,H,11,QX395,2,median.TOF,-21.39154042885655
20140728,RIAILs,2,i,zinc,1percwater,18,H,11,QX419,2,median.TOF,-15.961085888155207
20140729,RIAILs,2,j,zinc,1percwater,18,H,11,QX443,2,median.TOF,22.21615072381632
20140630,RIAILs,2,a,zinc,1percwater,18,H,11,QX59,1,norm.n,15.7814492859917
20140701,RIAILs,2,b,zinc,1percwater,18,H,11,QX530,2,norm.n,-21.879948931918744
20140707,RIAILs,2,c,zinc,1percwater,18,H,11,QX70,1,norm.n,-7.15235058456038
20140708,RIAILs,2,d,zinc,1percwater,18,H,11,QX258,2,norm.n,3.658201018718635
20140714,RIAILs,2,e,zinc,1percwater,18,H,11,QX398,2,norm.n,-26.381701208431213
20140715,RIAILs,2,f,zinc,1percwater,18,H,11,QX203,1,norm.n,-63.61398784431779
20140721,RIAILs,2,g,zinc,1percwater,18,H,11,QX545,2,norm.n,-3.578517082875795
20140722,RIAILs,2,h,zinc,1percwater,18,H,11,QX395,2,norm.n,-19.449949673496043
20140728,RIAILs,2,i,zinc,1percwater,18,H,11,QX419,2,norm.n,39.79595274908857
20140729,RIAILs,2,j,zinc,1percwater,18,H,11,QX443,2,norm.n,-18.9961155050036
